BP-MYGATE,20 Apr 2021 11:23,Received,MyGate: Payment Rcv'd Rs. 2500.00 for Building C-904 on 20-04-2021 Adv: 0.00. Download the mygate app to pay online directly: https://m628y.app.goo.gl/JdE5
JK-NSESMS,20 Apr 2021 13:35,Received,"Your Stock broker ZERODHA BROKING LIMITED. reported your fund balance Rs.976.95 & securities balance 0 as on end of 03-apr-2021. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at SHREYAS_KHANDALKAR@HOTMAIL.COM. If email Id not correct, kindly update with your broker - National Stock Exchange"
VK-ICICIB,20 Apr 2021 15:12,Received,"Dear Customer, we need consent to use your details for a Credit Bureau check on your ICICI Bank Credit Card application. To provide consent, SMS AST YES to 9222208888/9215676766/9870804455. T&C apply."
9222208888,20 Apr 2021 15:16,Sent,AST YES
BZ-BSNLIN,20 Apr 2021 15:16,Received,Your plan validity will expire on 21-04-2021. To retain your balance please recharge with suitable plan voucher.
VK-ICICIB,20 Apr 2021 15:29,Received,"Dear Customer, your ICICI Bank Credit Card Application 7202000197645 is under process. It will be completed within 5 days."
JK-NSESMS,20 Apr 2021 15:52,Received,"Your Stock broker IIFL SECURITIES LIMITED. reported your fund balance Rs.-1 & securities balance 0 as on end of 03-apr-2021. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at SHREYAS_KHANDALKAR@HOTMAIL.COM. If email Id not correct, kindly update with your broker - National Stock Exchange"
BZ-BSNLIN,21 Apr 2021 01:51,Received,Your DAILY VC_SMS_DT will expire today.Please recharge.
BZ-BSNLIN,22 Apr 2021 00:51,Received,Your Plan validity expired on 21-04-2021.Please use plan voucher before 28-04-2021 to retain balance & incoming services.
BZ-BSNLIN,22 Apr 2021 00:51,Received,Your ULTDATA STV has expired on 21-04-2021.Please recharge STV of your choice.
BZ-BSNLIN,22 Apr 2021 00:51,Received,Your DAILY VC_SMS_DT STV has expired on 21-04-2021.Please recharge STV of your choice.
59039140,22 Apr 2021 00:53,Received,"174382 is your One Time Password for online purchase on Amex card ending 41008. If not requested, please contact American Express. 22/Apr/2021, 00:53 IST."
AD-MYAMEX,22 Apr 2021 00:53,Received,Alert: You've spent INR 99.00 on your AMEX card **41008 at AMAZON BD on 22/04/2021 at 12:53AM IST. Please call 18004190691 if this was not made by you.
BZ-BSNLIN,22 Apr 2021 00:58,Received,You have subscribed STV UNL VOICE 99 SMS successfully and is valid until 13-05-2021.
BP-CTOPUP,22 Apr 2021 00:58,Received,"Recharge of Rs.99 by 1100000021 on 22/04/2021@12:58:15 AM,GST Rs.15.1,Cr.given Rs.0 in main balance,valid till 13/05/21, CB Rs.0 Ref.2754726518"
BP-CTOPUP,22 Apr 2021 00:58,Received,Recharge with 1999 and Get 250 min /day voice+U/L Data with speed reduced to 80Kbps after 3 GB /day Data +Free PRBT +Lokdhun (365 days)
VM-CITIBA,22 Apr 2021 08:52,Received,Mini Statement for Card ************2331.Total due Rs.2958.76. Minimum due Rs.147.94. Payment due on 10-MAY-21. For more details: https://citi.asia/INCM
QP-LEVISL,22 Apr 2021 11:15,Received,"Hey! Your 46.0 points are expiring in 30 days, come to your nearest Levi's Store and find a great new pair of Levi's."
VK-DOMINO,22 Apr 2021 12:47,Received,"Pizzas starting at just Rs.99
You heard that right! Avail our Everyday Value offers!
Order any 2 Pizzas of any 2 sizes!
https://bit.ly/2RLWWvW"
VK-BIGBKT,22 Apr 2021 18:56,Received,"Dear Shreyas,

We have issued a token for helping you place an order for your address C-904, bavdhan khurd,Pune. We will notify you via sms, email and app notification when you can come back and place an order. You can continue to plan your purchases in the meantime. 
Based on our estimation, you should be able to place an order with us on Apr 26, 2021. Thank You for your understanding.

Regards,
Team bigbasket"
VM-BSELTD,22 Apr 2021 20:25,Received,"Beware while dealing based on unsolicited tips through Whatsapp,telegram,SMS,calls,etc. and take an informed decision. Visit https://tinyurl.com/rpfhz8w"
BP-HDFCBK,23 Apr 2021 10:46,Received,Rs 45.00 debited from a/c **9072 on 23-04-21 to VPA gpay-11169484290@okbizaxis(UPI Ref No 111310029965). Not you? Call on 18002586161 to report
59039140,23 Apr 2021 19:29,Received,"952758 is your One Time Password for online purchase on Amex card ending 41008. If not requested, please contact American Express. 23/Apr/2021, 19:29 IST."
AD-MYAMEX,23 Apr 2021 19:29,Received,Alert: You've spent INR 216.00 on your AMEX card **41008 at ZOMATO on 23/04/2021 at 07:29PM IST. Please call 18004190691 if this was not made by you.
59039140,23 Apr 2021 19:35,Received,"712803 is your One Time Password for online purchase on Amex card ending 41008. If not requested, please contact American Express. 23/Apr/2021, 19:34 IST."
AD-MYAMEX,23 Apr 2021 19:35,Received,"Alert: You've spent INR 1,105.00 on your AMEX card **41008 at PAY TM RETAI on 23/04/2021 at 07:35PM IST. Please call 18004190691 if this was not made by you."
BP-MYGATE,23 Apr 2021 19:53,Received,Delivery Boy from zomato is seeking approval for entry to Building C-904 at 2021-04-23 19:53:23. Open myGate app https://m628y.app.goo.gl/JdE5
JD-MOJOPZ,23 Apr 2021 20:01,Received,"MOJO: Your order has been delivered! If not, give a missed call: 01161191684/visit: urlzs.com/g1ux5 for queries. Help us become better by rating us on App/Web."
BW-HDFCBK,24 Apr 2021 10:01,Received,"UPDATE: Available Bal in A/c XX9072 on 23-APR-21: INR 11,791.12.Credits in A/c subject to clearing. Download New MobileBanking app-http://resu.io/VTE7tZ"
VK-NSESMS,24 Apr 2021 15:32,Received,"Your Stock broker ZERODHA BROKING LIMITED. reported your fund balance Rs.976.95 & securities balance 0 as on end of 10-apr-2021. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at SHREYAS_KHANDALKAR@HOTMAIL.COM. If email Id not correct, kindly update with your broker - National Stock Exchange"
JD-NSESMS,24 Apr 2021 17:49,Received,"Your Stock broker IIFL SECURITIES LIMITED. reported your fund balance Rs.-1 & securities balance 0 as on end of 10-apr-2021. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at SHREYAS_KHANDALKAR@HOTMAIL.COM. If email Id not correct, kindly update with your broker - National Stock Exchange"
VZ-DOTMAH,24 Apr 2021 18:43,Received,"Dear Customer, to cancel a VAS subscription, SMS ""STOP"" to or call 155223 (toll Free) and select the service you wish to deactivate."
JX-ICICIP,24 Apr 2021 19:24,Received,Premium of Rs 2046 for your ICICIPru policy 18961755 will be debited from your HDFC BANK LTD account ending with XXXX9072 on 04-May-21. To ensure continuity of policy and avoid bounce charges levied by your bank please ensure account is sufficiently funded. T&C Apply.
VM-DUNZOB,24 Apr 2021 19:40,Received,<#> Welcome to Dunzo. Your PIN is 682428 1IofsJLvRkq
VM-BIGBKT,24 Apr 2021 19:41,Received,"Hi Shreyas, 
Your OTP is 404215. This is valid for only 15 minutes and can be used only once.

See you soon,
Team bigbasket

 RXEoSeZhun7"
BP-HDFCBK,24 Apr 2021 19:44,Received,Rs 160.00 debited from a/c **9072 on 24-04-21 to VPA dunzo.payu@axisbank(UPI Ref No 111419749098). Not you? Call on 18002586161 to report
TM-PPOOJA,24 Apr 2021 20:26,Received,Thanks for Ordering from Taco Alfresco. Here is your eBill of Rs.796 For Detail Please Click https://tinyurl.com/yhxaqe54 - Petpooja
AD-DUNZOB,24 Apr 2021 20:28,Received,"Hi, Taco Alfresco is sending a package to you with Dunzo. Partner Sachin Landge (8149687578) shall reach your location within 18 minutes. Track you order here: https://tinyurl.com/yjbeuqcs Thank you."
TM-HDFCBK,24 Apr 2021 21:05,Received,Rs 796.00 debited from a/c **9072 on 24-04-21 to VPA paytmqr2810050501011kub9b9nr1yd@paytm(UPI Ref No 111421505060). Not you? Call on 18002586161 to report
TX-MYTSKY,25 Apr 2021 09:58,Received,"टाटा स्काय आयडी 1161118961
बॅलन्स वॅलीड पर्यंत 28-Apr-21
मासिक शुल्क रूपये 628

रिचार्जवर गॅरेंटेड कॅशबॅक मिळवा,  क्लिक करा http://bit.ly/tskyoffer

T&C Apply"
AD-DSHOTP,25 Apr 2021 09:59,Received,Your OTP Verification Code is 5032. Do not share it with anyone. Dash.
VK-BIGBKT,25 Apr 2021 12:00,Received,"Dear Member,

It is your turn now! Please place your order on bigbasket anytime today. You can now plan your shopping at ease without the worry of losing out on slots. Thank you for your patience and understanding.

Regards,
Team bigbasket"
VM-BIGBKT,25 Apr 2021 12:30,Received,"Dear Shreyas,

It is your turn now. Please place your order on bigbasket TODAY! Your token will expire in 24 hours. Place your order soon to avoid missing out. 

Regards,
Team bigbasket"
BW-HDFCBK,25 Apr 2021 14:17,Received,"UPDATE : You can convert  your HDFC Bank Credit Card xx 8699 outstanding bill of Rs.13498.95 into SmartEMI of Rs.2390 + GST for 6 months.
 To use this service SMS ""SMARTEMI YES"" to 5676712 from REGISTERED MOBILE NUMBER.
 Ignore if any amount is already paid from your statement.Check details: hdfcbk.io/PEBWXPC2RBGZ"
TM-HDFCBK,25 Apr 2021 19:41,Received,OTP is 026650 for txn of INR 3280.00 at Pune Municipal Corporatio on card ending 8699. Valid till 19:44:37. Do not share OTP for security reasons.
BP-HDFCBK,25 Apr 2021 19:42,Received,"ALERT: You've spent Rs.3280.00  on CREDIT Card xx8699 at Pune Municipal Corpora on 2021-04-25:19:41:57.Avl bal - Rs.263672.00, curr o/s - Rs.19328.00.Not you? Call 18002586161."
VM-HDFCBK,25 Apr 2021 19:59,Received,OTP is 342826 for IVR/Online trxn on your HDFC Bank Card 8699 and valid till 20:09:19 hrs. Do not share this OTP to anyone for security reasons
TM-HDFCBK,25 Apr 2021 19:59,Received,"ALERT: You've spent Rs.628.00  on CREDIT Card xx8699 at AMAZON on 2021-04-25:19:59:41.Avl bal - Rs.263044.38, curr o/s - Rs.19955.62.Not you? Call 18002586161."
TX-MYTSKY,25 Apr 2021 20:00,Received,"Tata Sky ID 1161118961
Recharge Amt Rs 628
New A/c balance Rs 697
Monthly charges Rs 628
Next due date 28-May-21

Click http://bit.ly/TDLSM for mobile app"
AD-MYAMEX,25 Apr 2021 20:47,Received,"Dear Cardmember,Your balance on American Express card ending in 41008 is 12,825.19 as of 24/04/2021"
56161213,25 Apr 2021 23:02,Received,<#> Your Google verification code is 175270. 0PYGGQiwfmU
+919167095790,26 Apr 2021 14:46,Received,"I,(Name) authorize ICICI bank to process my credit card application ****************(application no) based on KYC document furnished by me at the time of (type of loan) is true and updated and no alterations have been carried out the same.

Regards 
Customer name- **********
Registered no-*************



(Format of mail)"
+919167095790,26 Apr 2021 14:47,Received,"Ur credit card application no is 
7202000197645"
+919167095790,26 Apr 2021 14:47,Received,"Kindly send this mail to
 (chandan.hulavale@icicibank.com)
RM of icici bank
"
+919167095790,26 Apr 2021 14:47,Sent,Ok
+919167095790,26 Apr 2021 14:48,Sent,What is registered number?
+919167095790,26 Apr 2021 14:49,Received,9403720658 this mobile number registered in ICICI Bank
BZ-BSNLIN,26 Apr 2021 15:04,Received,"Dear Customer, ur a/c bal is Rs.0.00 & valid until 13-05-2021. pl ignore,if you have valid bundles,else recharge immediately .Dial *123# for details.To Recharge D/L MY BSNL APP or go to portal2.bsnl.in/myportal/quickrecharge.do"
VM-ICICIB,26 Apr 2021 15:40,Received,"Dear Customer, we need consent to use your details for a Credit Bureau check on your ICICI Bank Credit Card application. To provide consent, SMS AST YES to 9222208888/9215676766/9870804455. T&C apply."
VK-ICICIB,26 Apr 2021 15:43,Received,"Dear Customer, your ICICI Bank Credit Card Application 7202000197645 is under process. It will be completed within 5 days."
BP-HDFCBK,26 Apr 2021 22:22,Received,Rs 129.00 debited from a/c **9072 on 26-04-21 to VPA billdesk.prepaid-mobile@icici(UPI Ref No 111622836478). Not you? Call on 18002586161 to report
VM-ViCARE,26 Apr 2021 22:22,Received,"Hi! Your Vi 13421.46 MB Data pack is now active and valid till 19.05.2021 23:59:59 hrs. Enjoy superfast browsing, streaming & more on Vi 4G!"
BP-HDFCBK,26 Apr 2021 22:23,Received,Rs. 3.00 credited to a/c XXXXXX9072 on 26-04-21 by a/c linked to VPA goog-payment@okaxis (UPI Ref No  111622267822).
VM-ViCARE,26 Apr 2021 22:24,Received,"Hi! Your Vi 13421.46 MB Data pack is now active and valid till 23.05.2021 23:59:59 hrs. Enjoy superfast browsing, streaming & more on Vi 4G!"
AD-ICICIP,27 Apr 2021 09:10,Received,Your ICICIPru policy 18961755 premium is due for debit on 04-May-2021. Please maintain sufficient balance for a successful transactions to avoid dishonour charges. T&C Apply
TM-HDFCBK,27 Apr 2021 10:27,Received,Rs 362.00 debited from a/c **9072 on 27-04-21 to VPA bharatpe.9100494074@icici(UPI Ref No 111710555860). Not you? Call on 18002586161 to report
BP-HDFCBK,27 Apr 2021 10:33,Received,Rs 362.00 debited from a/c **9072 on 27-04-21 to VPA bharatpe.9100494074@icici(UPI Ref No 111710610854). Not you? Call on 18002586161 to report
VM-ICICIB,27 Apr 2021 14:45,Received,"Dear Customer, your ICICI Bank Credit Card Application 21042705850is under process. The final status will be communicated to you within 15 days."
TM-HDFCBN,27 Apr 2021 19:28,Received,"Safeguard your hard earned money
Open an FD. WHY?
Safe investment,
Assured returns +
Get OD against FD.
Check Returns - hdfcbk.io/FJCFXPC2RBwO
- HDFC Bank"
AD-MYAMEX,28 Apr 2021 19:39,Received,"Dear Customer, Min payment Rs.418.00/total payment Rs.8,342.14 for AMEX Card **********41008 is due by 02/05/2021. Please ignore if already paid."
VK-ICICIB,28 Apr 2021 21:04,Received,Congratulations! Welcome to ICICI Bank Credit Cards. Your application has been approved and your new card will be delivered in 7 working days.
VK-ICICIB,29 Apr 2021 07:01,Received,"Dear Customer, your new Credit Card XX1001 has been linked to User ID B577028090. You can now access your Credit Card through Internet Banking and iMobile app."
JM-BSELTD,29 Apr 2021 10:20,Received,"Your Stock broker IIFL SECURITIES reported your fund balance Rs.-1.000 & securities balance 0 as on end of 03-Apr-2021. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at SHREYAS_KHANDALKAR@HOTMAIL.COM. If email Id not correct, kindly update with your broker - BSE Ltd"
TM-ICICIB,29 Apr 2021 16:10,Received,3378 is PIN for your new ICICI Bank Card XX100X.You will receive card in 7 wkg days.Do not save or share PIN.Change PIN through iMobile app/Internet Banking.
VM-ICICIB,29 Apr 2021 19:17,Received,"Dispatched: Dear Customer, Credit Card -Fresh for ICICI Bank Acct XX1001 is sent by Blue Dart Courier, AWB 38582311891 on 29-APR-21. Track status at bit.ly/2prKKli."
QP-MYAMEX,29 Apr 2021 21:51,Received,Alert: You've spent INR 1.00 on your AMEX card **41008 at GOOGLE SERVI on 29/04/2021 at 09:51PM IST. Please call 18004190691 if this was not made by you.
VM-CITIBA,30 Apr 2021 08:17,Received,"You have received a credit in XXXXXX3709 for Rs.110446 from NEFT IN UTR CITIN21165402822 FROM FIS SOLUTIONS (INDIA) PRI 214TI4347ND20I73T TFIS SOLUTIONS (INDIA) via NEFT / RTGS on 30/04/2021. A/c Balance = Rs.326649.77
-Citi"
VK-CITIBA,30 Apr 2021 10:39,Received,Pay with points for your recent transaction of Rs. 201 on card no 2331.Click https://citi.asia/INScBPp?RefNo=an5l69wPS34Bzr2 within 24hours to redeem.T&Cs apply
VK-CITIBA,30 Apr 2021 10:39,Received,"Rs. 201.00 spent on card 2331 on 30-APR-21 at ON MART SUPER SHOPPE. Limit available=Rs. 205,840.24.If not done by you, click www.citi.asia/DIS?cn=2331"
BW-HDFCBK,30 Apr 2021 10:43,Received,Rs 10.00 debited from a/c **9072 on 30-04-21 to VPA paytmqr2810050501011m157n1xq2pf@paytm(UPI Ref No 112010615807). Not you? Call on 18002586161 to report
JK-CREDIN,30 Apr 2021 12:40,Received,1912 is your CRED verification OTP. The code will be valid for 10 min. Do not share this OTP with anyone.
VK-CREDIN,30 Apr 2021 12:41,Received,1912 is your CRED verification OTP. The code will be valid for 10 min. Do not share this OTP with anyone.
QP-CREDIN,30 Apr 2021 12:41,Received,We have initiated a credit of Rs 1.0 to your credit card number 3798-XXXXXX-X1008
QP-MYAMEX,30 Apr 2021 16:44,Received,"Dear Customer, Rs 1.00 has been credited to your American Express Card **********41008 on 30/04/2021. Payment subject to realisation. Thank you."
BT-HDFCBK,30 Apr 2021 18:43,Received,"Dear Customer, your International Online txn of Rs.1.00 on your Credit Card 8699 is declined due to  service being turned off. To enable, visit resu.io/CVCWC1"
BT-HDFCBK,30 Apr 2021 18:43,Received,"Dear Customer, your International Online txn of Rs.1.00 on your Credit Card 8699 is declined due to  service being turned off. To enable, visit resu.io/CVCWC1"
QP-MYAMEX,30 Apr 2021 18:44,Received,Alert: You've spent INR 1.00 on your AMEX card **41008 at GOOGLE SERVI on 30/04/2021 at 06:44PM IST. Please call 18004190691 if this was not made by you.
VK-HDFCBK,30 Apr 2021 18:47,Received,OTP is 106200 for txn of INR 399.00 at www.gaana.com on card ending 8699. Valid till 18:50:15. Do not share OTP for security reasons.
BP-BLUDRT,30 Apr 2021 20:21,Received,Your Shipment from ICICI Bk  is dispatched through Blue Dart Awb# 38582311891 will be delivered by 03-MAY-21.Track us on https://bludrt.page.link/nt8Ef
BP-MYGATE,01 May 2021 01:05,Received,MyGate: Invoice raised for Building C-904 Dated: 01-05-2021 Rs. 2500.00.Pay by: 31-05-2021. Ttl Dues: Rs.5035.94. Pay https://m628y.app.goo.gl/JdE5
VK-OVNSTR,01 May 2021 11:02,Received,"Lunch or dinner,Ovenstory is prepared for whenever pizza cravings hit you!
60% Off* + Free Garlic Bread on orders above Rs.600*
Use: CHEESEPIZZA
bit.ly/CheesOS"
VM-SODEXO,01 May 2021 12:08,Received,Rs.1020.00 was spent from your Sodexo Meal Card A/cxx8152 at 1-05-2021 12:08:11 at SWIGGY . Avl Meal Card A/c bal is Rs.1199.61. Not you? Call 18002673030. Sodexo
BP-HDFCBK,01 May 2021 12:19,Received,"UPDATE: INR 1,00,000.00 deposited in A/c XX9072 on 01-MAY-21 for IMPS-112112177923-SHREYAS ABHIJIT KHAN-HDFC-xxxxxx3709-TRANSFER TO SELF - PRIMARY ACCOUNT.Avl bal:INR 1,09,960.12 subject to clearing"
BW-HDFCBK,01 May 2021 12:19,Received,"UPDATE: Your A/c XX9072 credited with INR 1,00,000.00 on 01-05-21 by A/c linked to mobile no XX0658 (IMPS Ref No. 112112177923) Available bal: INR 1,09,960.12"
VK-CITIBA,01 May 2021 12:19,Received,Your a/c no.XXXXXX3709 is debited for Rs.100000.00 on 01-05-21 and a/c XXXXXXXXXXX072 credited (IMPS Ref no 112112177923).  - Citi
TM-HDFCBK,01 May 2021 12:22,Received,"271402 is your SECRET One Time Password (OTP) to transfer Rs. 13,300.00 from A/c ending in 072  to Shreyas Khandalkar. Ref No.-XXXX2928. Do not share it with anyone."
BP-HDFCBK,01 May 2021 12:23,Received,"UPDATE: A/c XX9072 debited for INR 13,300.00 on 01-05-21 & A/c xxxxxxx7073 credited (IMPS Ref No.112112195185).Avl bal:INR 96,660.12.Not you?Call 18002586161"
BX-SBIINB,01 May 2021 12:23,Received,"Dear Customer, Your a/c no. XXXXXXXX7073 is credited by Rs.13300.00 on 01-05-21 by a/c linked to mobile 9XXXXXX658-SHREYAS KHANDALKAR (IMPS Ref no 112112195185). -SBI"
VM-HDFCBK,01 May 2021 12:24,Received,"813820 is your SECRET One Time Password (OTP) to transfer Rs. 46,200.00 from A/c ending in 072  to Shreyas Khandalkar. Ref No.-XXXX8995. Do not share it with anyone."
VK-ICICIB,01 May 2021 12:24,Received,"ICICI Bank Account XX816 is credited with Rs 46,200.00 on 01-May-21 by Account linked to mobile number XXXXX20658. IMPS Ref. no. 112112197005."
BW-HDFCBK,01 May 2021 12:24,Received,"UPDATE: A/c XX9072 debited for INR 46,200.00 on 01-05-21 & A/c xxxxxxxx3816 credited (IMPS Ref No.112112197005).Avl bal:INR 50,460.12.Not you?Call 18002586161"
VK-CREDIN,01 May 2021 12:35,Received,We have initiated a credit of Rs 1.0 to your credit card number 4386-28XX-XXXX-2331
BP-HDFCBK,01 May 2021 12:36,Received,Rs 2958.76 debited from a/c **9072 on 01-05-21 to VPA credcc@yesbank(UPI Ref No 112112292263). Not you? Call on 18002586161 to report
JK-CREDIN,01 May 2021 12:36,Received,"Payment of INR 2,958.76 was received for card number 4386-28XX-XXXX-2331 on 01-May-2021 and you have earned 2,959 CRED coins. Payment will reflect in your credit card account in max 48 hours. L034J4V9GL6 is your order id."
QP-CREDIN,01 May 2021 12:36,Received,"This is what life in the fast lane feels like.
Payment of INR 2,958.76 on your Citi Bank credit card 4386-28XX-XXXX-2331 was credited to your card in 27 seconds.

View your transaction details here:https://app.cred.club/k63y/txnhistory"
JK-CREDIN,01 May 2021 12:37,Received,We have initiated a credit of Rs 1.0 to your credit card number 5228-52XX-XXXX-8699
BW-HDFCBK,01 May 2021 12:38,Received,Rs 13499.00 debited from a/c **9072 on 01-05-21 to VPA credcc@yesbank(UPI Ref No 112112320415). Not you? Call on 18002586161 to report
BP-HDFCBK,01 May 2021 12:38,Received,"UPDATE: INR 13,499.00 debited from A/c XX9072 on 01-MAY-21. Info: UPI-Cred-credcc@yesbank-YESB0000022-112112320415-credit card bill p. Avl bal:INR 34,002.36"
JK-CREDIN,01 May 2021 12:38,Received,"Payment of INR 13,499 was received for card number 5228-52XX-XXXX-8699 on 01-May-2021 and you have earned 13,499 CRED coins. Payment will reflect in your credit card account in max 48 hours. JL3Y0Z62LPE2 is your order id."
BW-HDFCBK,01 May 2021 12:38,Received,"DEAR CARDMEMBER, PAYMENT OF Rs. 13499.00 RECEIVED TOWARDS YOUR CREDIT CARD ENDING 8699 THROUGH IMPS ON 1-5-2021.YOUR AVAILABLE LIMIT IS RS. 276144.38"
BP-HDFCBK,01 May 2021 12:40,Received,Rs 12824.00 debited from a/c **9072 on 01-05-21 to VPA credcc@yesbank(UPI Ref No 112112304824). Not you? Call on 18002586161 to report
JK-CREDIN,01 May 2021 12:45,Received,Congratulations! You won INR 11 cashback. We will deposit it into your credit card XXX-8699 in the next 7 days.
JK-CREDIN,01 May 2021 12:46,Received,Congratulations! You won INR 64 cashback. We will deposit it into your credit card XXX-2331 in the next 7 days.
JK-CREDIN,01 May 2021 12:46,Received,Congratulations! You won INR 9 cashback. We will deposit it into your credit card -X1008 in the next 7 days.
JK-CREDIN,01 May 2021 12:46,Received,Congratulations! You won INR 5 cashback. We will deposit it into your credit card XXX-8699 in the next 7 days.
QP-CREDIN,01 May 2021 12:46,Received,Congratulations! You won INR 13 cashback. We will deposit it into your credit card -X1008 in the next 7 days.
VK-CITIBA,01 May 2021 12:50,Received,"Dear Customer, payment of Rs. 2,958.76 received for your credit card no. 4386XXXXXXXX2331 on 01-MAY-21 through IMPS. Thank you! Your available credit limit is Rs. 208,799.00. Also view this on your mobile at http://m.citibank.co.in"
VD-ICICIP,01 May 2021 12:52,Received,Premium of Rs 2046 for your ICICIPru policy 18961755 will be debited from your HDFC BANK LTD account ending with XXXX9072 on 04-May-21. To ensure continuity of policy and avoid bounce charges levied by your bank please ensure account is sufficiently funded. T&C Apply.
VK-OVNSTR,01 May 2021 12:59,Received,"Lunch or dinner,Ovenstory is prepared for whenever pizza cravings hit you!
60% Off* + Free Garlic Bread on orders above Rs.600*
Use: CHEESEPIZZA
bit.ly/CheesOS"
TX-MYGATE,01 May 2021 13:07,Received,Delivery Boy from swiggy is seeking approval for entry to Building C-904 at 2021-05-01 13:07:36. Open myGate app https://m628y.app.goo.gl/JdE5
BP-HDFCBK,01 May 2021 13:12,Received,"DEAR CARDMEMBER, PAYMENT OF Rs. 11.00 RECEIVED TOWARDS YOUR CREDIT CARD ENDING 8699 THROUGH NEFT or RTGS ON 1-5-2021.YOUR AVAILABLE LIMIT IS RS. 276156.38"
BP-HDFCBK,01 May 2021 13:12,Received,"DEAR CARDMEMBER, PAYMENT OF Rs. 5.00 RECEIVED TOWARDS YOUR CREDIT CARD ENDING 8699 THROUGH NEFT or RTGS ON 1-5-2021.YOUR AVAILABLE LIMIT IS RS. 276161.38"
TM-CITIBA,01 May 2021 13:54,Received,"Thanks for Rs.1.00 received via NEFT for card no 4386XXXXXXXX2331 on 01-MAY-21. Available credit limit is Rs.208,800.00 - Citi"
TM-CITIBA,01 May 2021 13:56,Received,"Thanks for Rs.64.00 received via NEFT for card no 4386XXXXXXXX2331 on 01-MAY-21. Available credit limit is Rs.208,864.00 - Citi"
QP-MYAMEX,01 May 2021 16:46,Received,"Dear Customer, Rs 9.00 has been credited to your American Express Card **********41008 on 01/05/2021. Payment subject to realisation. Thank you."
QP-MYAMEX,01 May 2021 16:46,Received,"Dear Customer, Rs 12,824.00 has been credited to your American Express Card **********41008 on 01/05/2021. Payment subject to realisation. Thank you."
QP-MYAMEX,01 May 2021 16:46,Received,"Dear Customer, Rs 13.00 has been credited to your American Express Card **********41008 on 01/05/2021. Payment subject to realisation. Thank you."
BW-HDFCBK,01 May 2021 17:58,Received,"UPDATE: Available Bal in A/c XX9072 on 30-APR-21: INR 9,960.12.Credits in A/c subject to clearing. Download New MobileBanking app-http://resu.io/VTE7tZ"
VK-SODEXO,01 May 2021 19:24,Received,Rs.201.00 was spent from your Sodexo Meal Card A/cxx8152 at 1-05-2021 19:24:33 at ZOMATO . Avl Meal Card A/c bal is Rs.998.61. Not you? Call 18002673030. Sodexo
59039140,01 May 2021 19:47,Received,"324594 is your One Time Password for online purchase on Amex card ending 41008. If not requested, please contact American Express. 01/May/2021, 19:47 IST."
56161940,01 May 2021 19:47,Received,Alert: You've spent INR 385.20 on your AMEX card **41008 at ZOMATO on 01/05/2021 at 07:47PM IST. Please call 18004190691 if this was not made by you.
BW-HDFCBK,02 May 2021 10:24,Received,"HDFC Bank Cardmember, Payment of Rs 5 was credited to your card ending 8699 on 01/MAY/2021."
BW-HDFCBK,02 May 2021 10:24,Received,"HDFC Bank Cardmember, Payment of Rs 11 was credited to your card ending 8699 on 01/MAY/2021."
BW-HDFCBK,02 May 2021 10:24,Received,"HDFC Bank Cardmember, Payment of Rs 1 was credited to your card ending 8699 on 01/MAY/2021."
BW-HDFCBK,02 May 2021 10:24,Received,"HDFC Bank Cardmember, Payment of Rs 13499 was credited to your card ending 8699 on 01/MAY/2021."
BP-BLUDRT,02 May 2021 11:01,Received,"We will deliver your shipment#38582311891 today. To ensure safety, signature won't be taken; Request support to our courier. Fraud Alert:- Kindly note we are reachable ONLY on 1860 233 1234 or write to us on  Customerservice@bluedart.com .Track us on https://bludrt.page.link/nt8Ef"
BP-BLUDRT,02 May 2021 13:25,Received,"Your Order# 38582311891 will be attempted in next 30mins.Go digital via Wallets,Cards,UPI,Netbanking-Roshan Shirke /9167840671"
VM-BLUDRT,02 May 2021 13:27,Received,Your Blue Dart Secure Delivery Code is 786424 and its valid for next 30 minutes. Enter this Delivery Code on the device to receive the package.
BP-BLUDRT,02 May 2021 13:34,Received,"Sorry to have missed you while delivering Shipment with AWB#38582311891.Please select the delivery schedule, convenient for you. - eSorryCard.Track at http://bluedart.in/?38582311891"
QP-MYAMEX,02 May 2021 20:40,Received,"Dear Cardmember,Your balance on American Express card ending in 41008 is -21.81 in credit as of 01/05/2021"
VK-HotStr,02 May 2021 23:57,Received,3077 is your Disney+ Hotstar verification code. Enjoy watching!
59039140,02 May 2021 23:58,Received,"323042 is your One Time Password for online purchase on Amex card ending 41008. If not requested, please contact American Express. 02/May/2021, 23:58 IST."
56161940,02 May 2021 23:58,Received,Alert: You've spent INR 299.00 on your AMEX card **41008 at PAYU WWW HOT on 02/05/2021 at 11:58PM IST. Please call 18004190691 if this was not made by you.
TX-HOTSTR,02 May 2021 23:58,Received,"Yay!

Disney+ Hotstar Premium (Monthly) has been successfully activated on your Disney+ Hotstar account linked to 9403720658

Amount billed: Rs.299.00

Next billing date: Jun 02, 2021

We're here to help. Write to us at subscribe@hotstar.com

Start watching - https://www.hotstar.com/in"
